,Unnamed: 0,Node ID,MESSAGE,merge,Dismay,Excite
2074,16,1.103833836910076e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2075,17,1.1038010523930172e+18,"RT @BATTLE_ATHLETE: This is fucking disgusting.  I was gonna see the movie but after all the drama, pulling the if you don't see this movi…""",Dismay,1,0
2076,18,1.1038662708337704e+18,"@SugaRazor That just kinda tells you the character (or lack thereof, in this case) of the people freaking out about Captain Marvel being some sort of anti-white male"" tract or whatever BS it is they're saying.""",Neutralize,0,0
2077,19,1.103828041002832e+18,"@JoelJHughes @MarvelStudios This is a joke. I'm a white male and black panther has been one of my favorite marvel movies so far, as of now I'm far more interested in Captain Marvel than either of my sisters or my mother. Please don't drag white men through the mud we are marvel fans too",Back,0,0
2078,20,1.1016881103023308e+18,Brie Larson: *makes joking jab about stereotypical white men and the patriarchy*  Insecure white men: OH MY GOD SHE'S SUCH A BITCH! SOMEHOW THIS MEANS CAPTAIN MARVEL WILL BE POLITICAL! LET'S BOYCOTT THE MOVIE AND MAKE FAKE NEGATIVE REVIEWS ABOUT IT!,"Dismay, Back, Neutralize",1,0
2079,21,1.1038810780438938e+18,RT @RealSexyCyborg: Yeah this is bullshit Brianna. If you were any sort of ally or activist on the subject of real online harassment you wo…,Neutralize,0,0
2080,22,1.1038764320133244e+18,Me after seeing Captain Marvel and realizing all those negative reviews were straight lies #CaptainMarvel https://t.co/JSKJqmMZJl,Distort,0,0
2081,23,1.1038491579981169e+18,"RT @DiscordianKitty: It fucking pisses me off that Captain Marvel cannot possibly win. It's being attacked so much, from so many angles, being picked apart, gone through with a fine-tooth comb to find anything even remotely wrong with it, all because that's how fucking fragile masculinity has become",Dismay,1,0
2082,24,1.1046234444428534e+18,@idonotdonot @HNEsocial You mean @TheQuartering @TheWorldClassBS @Xaenca @thatstarwarsgrl @Nerdrotics @mundanematt @theamazinglucas @johncampea @ethanvan where all wrong about #CapitanMarvel But they’re all experts at telling us this movie was going to suck Guess #BoycottCaptainMarvel did the reverse,Build,0,0
2083,25,1.1038507399635516e+18,"I am against the use of Stan Lee's account just to be used as another form of advertising. It's plain wrong; either show the great memories of a great legend, or let the man rest in piece and stop tainting his name for the sake of advertising.","Dismay, Neutralize",1,0
2084,26,1.1038793214316832e+18,chora mais,—,0,0
2085,27,1.1038605952400015e+18,"@JoeySalads Problem with Captain Marvel is that she's just as bland in the comics so there's hardly anything to work with. No character whatsoever, they should've kept her in the background because they couldn't even make her interesting when they gave her a main comic.",Neutralize,0,0
2086,28,1.1038593566244782e+18,Y’all fake Rotten Tomatoes critics on the TL gonna have some explaining to do if Captain Marvel is as fire as ppl who’ve seen it are saying it is,Neutralize,0,0
2087,29,1.1046157523116156e+18,My heart goes out to all these Captain Marvel boycotters. I fear they they will be left sitting in the theatre  scratching their heads like so many angry,Neutralize,0,0
2088,30,1.1038614640019948e+18,"If Captain Marvel"" achieved anything",—,0,0
2089,31,1.103839399199105e+18,"RT @doomcock: This shit is OBSCENE. It is ANTIAMERICAN and ANTITHETICAL to the CONSTITUTION. I am NOT political, but it's not political to support FREE SPEECH! THIS is another reason to DESPISE THIS BULLSHIT MOVIE! The freedom to dislike a product MATTERS! https://t.co/lTj9rhnkoY",Dismay,1,0
2090,32,1.103879674482942e+18,RT @BoundingComics: Brie Larson Says Captain Marvel Can Defeat Superman – She’s Wrong https://t.co/LF6so3PT2J https://t.co/JtY1cSshIq,"Distort, Neutralize",0,0
2091,33,1.103821223224664e+18,RT @SER1897: It’s dangerous and frankly wrong to say that kids like me connected to a white Spider-Man or Nick Carroway because they are ju…,Dismay,1,0
2092,34,1.1038608918822748e+18,Captain Marvel... I'm at a loss for words. MCU can do no wrong.,Excite,0,1
2093,35,1.103529163842048e+18,#1 superman es mejor que esa cosa cancelada ya 8 veces  #2 que tienen que meter a dc? https://t.co/5B8UWzOtPh,"Distract, Neutralize",0,0
2094,36,1.1038445046527304e+18,"RT @doomcock: This shit is OBSCENE. It is ANTIAMERICAN and ANTITHETICAL to the CONSTITUTION. I am NOT political, but it's not political to support FREE SPEECH! THIS is another reason to DESPISE THIS BULLSHIT MOVIE! The freedom to dislike a product MATTERS! https://t.co/lTj9rhnkoY",Dismay,1,0
2095,37,1.1038550030795284e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2096,38,1.1038767019461836e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2097,39,1.1038810782620508e+18,"if i see one more ""captain marvel out of context"" tweet you're getting reported idc ive had it with y'all",Nuke,0,0
2098,40,1.1038262036963368e+18,"RT @ZebitasMartinex: Obviamente si Stan Lee siguiera vivo, habría publicitado la película, nadie niega eso  Pero seguir usando su cuenta pa…",Enhance,0,0
2099,41,1.104393709943251e+18,Captain Marvel spends four minutes talking about how small your dick is. Straight to the camera. It’s weird,Dismay,1,0
2100,42,1.1038745763400828e+18,WHERE IS CAPTAIN MARVEL BSDK???? TF IS WRONG WITH PAK CINEMAS AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Dismay, Neutralize",1,0
2101,43,1.1038257836787508e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2102,44,1.1038039212003738e+18,Brie Larson And Sam Jackson Tell Truth &amp; Lies On 'Carpool Karaoke'   9 hours ago ... Too bad they couldn't take Goose the Cat along for the ride. Captain Marvel  arrives (through the power of methane?) on March 8. Share This.   https://t.co/0Z87Cg5U8c,"Engage, Distort",0,0
2103,45,1.1038532739273032e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2104,46,1.1038693237880054e+18,Captain Marvel is a good ass movie and anyone who says different they wrong.,"Excite, Neutralize",0,1
2105,47,1.1037983643978464e+18,ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/8rvS2adwRV via @YouTube,"Dismay, Neutralize",1,0
2106,48,1.1038216458300744e+18,ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/cZTLVZCeMN via @YouTube,"Dismay, Neutralize",1,0
2107,49,1.1047938115851633e+18,RT @DShepYEG: Early in the film,—,0,0
2108,50,1.1038665102279108e+18,En Estados Unidos podría llegar a ser ilegal criticar a la Capitana Marvel...  Por si no les caía lo suficientemente mal,Dismay,1,0
2109,51,1.1038552868661412e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2110,52,1.1051861604926628e+18,RT @chosenone2005: Yup. It’s a goddamned trainwreck. #BoycottCaptainMarvel “Everything Wrong With The @CaptainMarvel Movie” https://t.co/NQxqI4Aadd via @EricDJuly,"Dismay, Nuke",1,0
2111,53,1.1038066866812888e+18,"RT @preserumates: James Gunn: *Gets fired for tweeting some disgusting pedophilic shit*  White men: This is unacceptable! Bring him back, poor guy did nothing wrong!  Brie Larson: I want the press tour for Captain Marvel to be more inclusive.  White men: Going ✈️ boycott CM.","Back, Neutralize",0,0
2112,54,1.1053091704992358e+18,RT @ComicFa13320522: It worries me that a movie like #CaptainMarvel could make Millions of dollars at the box office when it's lead actress is a known racist and a few days before release told that she doesn't want white men to see her movie. Don't let this happen. #BoycottCaptainMarvel,"Dismay, Neutralize, Nuke",1,0
2113,55,1.103869911737131e+18,But I’m also calling BS on the Marvel Studios logo shenanigans. Why ya gotta go and make me cry BEFORE THE MOVIE STARTS.,Dismay,1,0
2114,56,1.1038604677710356e+18,this girl right here ain’t lying,Back,0,0
2115,57,1.1038577303124623e+18,MCU can never go wrong. Captain Marvel is a good one. I don't care what ppl say Brie Larson is goddess. Ready for Endgame. Avengers Assemble,"Excite, Back",0,1
2116,58,1.1037901823633572e+18,ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/KgAIr41sbJ via @YouTube,"Dismay, Neutralize",1,0
2117,59,1.1038644866818212e+18,RT @yrwrong: Everything you know about Captain Marvel is wrong.,Distort,0,0
2118,60,1.1038759603596657e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2119,61,1.1038225264409804e+18,Bouta go see what Captain Marvel talking bout. I’ll give my unbiased 100% real no BS review (spoiler free of course) when I’m done.,"Engage, Explain",0,0
2120,62,1.1038062370644704e+18,"You should be allowed to compare films that have similar themes, stories, &amp; ideas regardless of a BS War the internet thinks there is between the companies who make the films",—,0,0
2121,63,1.103813380400386e+18,"RT @DemonsToxin: I was right years ago, and people called me an idiot. #Cinemagate  ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/cNCpqINhDS via @YouTube","Dismay, Neutralize",1,0
2122,64,1.1038082307094774e+18,there is NO ONE at the captain marvel midnight release &amp; the cinema staff said its cause of Brie Larson?,Neutralize,0,0
2123,65,1.1038792159533384e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2124,66,1.1038281781733416e+18,ROTTEN TOMATOES SHILL REVIEWER admits LYING ABOUT CAPTAIN MARVEL on tape!! https://t.co/xhaU3yTJcf via @YouTube,"Dismay, Neutralize",1,0
2125,67,1.1038189890195866e+18,RT @CBMCringe: Is... is this wrong? https://t.co/Ne3x3tbb3l,Dismay,1,0
2126,68,1.1040839971125862e+18,#CaptainMarvel #BoycottCaptainMarvel,—,0,0
2127,69,1.1042463915540972e+18,"I completed the #AlitaChallenge. Still, we must #BoycottCaptainMarvel in its theatrical run. This is about sending Communist Hollywood a message that we will no longer divide America based on their lies. We as a nation must come together in cooperation to secure America’s future.","Distract, Neutralize, Nuke",0,0
2128,70,1.1038607189007852e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2129,71,1.1038735108064132e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2130,72,1.1026400740538982e+18,Social Justice Warriors: You're sexist against female superheroes if you don't like #CaptainMarvel  Me: WRONG! I love #WonderWoman and I am wearing her tiara. https://t.co/Jnk9LX4HPm,"Distract, Neutralize",0,0
2131,73,1.1038018450493809e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2132,74,1.103863231670612e+18,Just watched it and I completely agree,—,0,0
2133,75,1.1038193296935364e+18,@mrwagner25 minding my own beezneez. Practice cancelled because of inclement weather. I decided to grab my wife and hit Captain Marvel and look who is there...the Squish. Is there no escape? https://t.co/8X4Vk2r4Pz,Distract,0,0
2134,76,1.1038048690838364e+18,"RT @BSO: New BSO UGLY TRUTH podcast is up.  The TRUTH about Michael Jackson's doc, R Kelly interview, false accusation, Captain Marvel, NFL Draft Lies, NBA Hurt Feelings &amp; more.  Soundcloud: https://t.co/iwAMWbJUmU  iTunes: https://t.co/xwVcHUsjda","Explain, Dismay",1,0
2135,77,1.1038619657624986e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2136,78,1.1038535670043402e+18,"RT @stellarcarol: the absolute fucking revolutionary thing about captain marvel is that there’s ZERO hetero romantic subplot in the movie. absolutely none. carol interacts with many men in the movie and there’s NO sexual tension bullshit or heated glances, just carol kicking ass. fucking raw","Explain, Excite, Back",0,1
2137,79,1.1046314077233234e+18,https://t.co/7vePaFOkhn. I always #BoycottCaptainMarvel #Racist #SocialistDem @brielarson. Her #Hate #Lies #Anger is as big as her forehead.,"Dismay, Neutralize",1,0
